symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,9,test,return,20,HGB,106,0.06894184860174095,0.08666201486915233,-0.13872315140633584,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,val,return,20,BASELINE_ZERO,106,0.07459030949082347,0.08730224521513114,-0.0046909520658717785,
AAPL,walk,10,test,return,20,BASELINE_ZERO,106,0.06204672866650852,0.07524685707541026,-1.9200564284550814,
AAPL,walk,10,val,return,20,BASELINE_MEAN_TRAIN,106,0.07798561838991871,0.0899699081385703,-0.06702899134612617,mean=0.0165843
AAPL,walk,10,test,return,20,BASELINE_MEAN_TRAIN,106,0.049378441223699894,0.06255626693403711,-1.0181626406317958,mean=0.0165843
AAPL,walk,10,val,return,20,RIDGE,106,0.0696012502644492,0.08094603768443144,0.13628024073545342,alpha=5.0
AAPL,walk,10,test,return,20,RIDGE,106,0.04698913563952408,0.05949822151864442,-0.8256708555963874,alpha=5.0
AAPL,walk,10,val,return,20,ELASTICNET,106,0.06979030912510191,0.08083461169168372,0.13865650508114402,alpha=1e-3 l1=0.2
AAPL,walk,10,test,return,20,ELASTICNET,106,0.048798148922152534,0.060869419910562765,-0.9107894728865265,alpha=1e-3 l1=0.2
AAPL,walk,10,val,return,20,HGB,106,0.08126512677047719,0.09907227258930289,-0.2938559157600289,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,test,return,20,HGB,106,0.07234078927498913,0.08680210190782817,-2.8857512694519345,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,val,return,20,BASELINE_ZERO,106,0.06365945991749308,0.08212860086128537,-0.02270277611133853,
AAPL,walk,11,test,return,20,BASELINE_ZERO,106,0.04712625165160661,0.05347323199701201,-0.11031062917952839,
AAPL,walk,11,val,return,20,BASELINE_MEAN_TRAIN,106,0.06329807253710196,0.08135790359718828,-0.0035986880323408688,mean=0.0171084
AAPL,walk,11,test,return,20,BASELINE_MEAN_TRAIN,106,0.04093498289639427,0.050748079174447014,-2.4975071794219872e-05,mean=0.0171084
AAPL,walk,11,val,return,20,RIDGE,106,0.06165789722049915,0.07707983979230051,0.09917134402590588,alpha=5.0
AAPL,walk,11,test,return,20,RIDGE,106,0.04392085663475049,0.05240419066436696,-0.06635955573954666,alpha=5.0
AAPL,walk,11,val,return,20,ELASTICNET,106,0.06288228769708243,0.07869314167345015,0.06106753790019981,alpha=1e-3 l1=0.2
AAPL,walk,11,test,return,20,ELASTICNET,106,0.04557600285667384,0.052627318935033855,-0.07545964884962264,alpha=1e-3 l1=0.2
AAPL,walk,11,val,return,20,HGB,106,0.06541150154698587,0.08127427883150669,-0.0015366247450752102,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,test,return,20,HGB,106,0.06963198428989491,0.08046675581013626,-1.5142277369590045,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,val,return,20,BASELINE_ZERO,106,0.06204672866650852,0.07524685707541026,-1.9200564284550814,
AAPL,walk,12,test,return,20,BASELINE_ZERO,106,0.044233079607780314,0.05644845585337071,-0.0012603258861958455,
AAPL,walk,12,val,return,20,BASELINE_MEAN_TRAIN,106,0.05009254191044279,0.06330732198880985,-1.0669139628187283,mean=0.015533
AAPL,walk,12,test,return,20,BASELINE_MEAN_TRAIN,106,0.04495019045087798,0.058012800227854024,-0.0575247330937414,mean=0.015533
AAPL,walk,12,val,return,20,RIDGE,106,0.05427899118252431,0.06357194383033724,-1.084229296232622,alpha=5.0
AAPL,walk,12,test,return,20,RIDGE,106,0.04227733537815609,0.05458356068037326,0.06380438848533099,alpha=5.0
AAPL,walk,12,val,return,20,ELASTICNET,106,0.055816823894014184,0.06499122479993491,-1.1783314278865449,alpha=1e-3 l1=0.2
AAPL,walk,12,test,return,20,ELASTICNET,106,0.04274996128913862,0.05396712424676911,0.08483073138194785,alpha=1e-3 l1=0.2
AAPL,walk,12,val,return,20,HGB,106,0.07340858335213987,0.08490113730195209,-2.7174191338835803,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,test,return,20,HGB,106,0.04954464390036635,0.06021741138751321,-0.13942839957281739,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,val,return,20,BASELINE_ZERO,106,0.04712625165160661,0.05347323199701201,-0.11031062917952839,
AAPL,walk,13,test,return,20,BASELINE_ZERO,106,0.0458654167052011,0.05601408127873561,-0.001864796292135651,
AAPL,walk,13,val,return,20,BASELINE_MEAN_TRAIN,106,0.041274666024424096,0.05075739323058863,-0.0003920882182246732,mean=0.0158499
AAPL,walk,13,test,return,20,BASELINE_MEAN_TRAIN,106,0.047787629994164936,0.05886767680808039,-0.1065434602934634,mean=0.0158499
AAPL,walk,13,val,return,20,RIDGE,106,0.04658922748364864,0.054581133793469766,-0.15679588379899867,alpha=5.0
AAPL,walk,13,test,return,20,RIDGE,106,0.04651974562903086,0.05687875555922032,-0.033034567153543026,alpha=5.0
AAPL,walk,13,val,return,20,ELASTICNET,106,0.048291090008918375,0.055118014934581704,-0.17966519241327572,alpha=1e-3 l1=0.2
AAPL,walk,13,test,return,20,ELASTICNET,106,0.04595853365524054,0.05500725410409195,0.03382762887758817,alpha=1e-3 l1=0.2
AAPL,walk,13,val,return,20,HGB,106,0.06971705178070771,0.0807281238442225,-1.5305874372257842,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,test,return,20,HGB,106,0.05769537945782578,0.06626350382271785,-0.40204991321618055,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,val,return,20,BASELINE_ZERO,106,0.044233079607780314,0.05644845585337071,-0.0012603258861958455,
AAPL,walk,14,test,return,20,BASELINE_ZERO,106,0.05940842915388551,0.07170744111112735,-0.04961374044289735,
AAPL,walk,14,val,return,20,BASELINE_MEAN_TRAIN,106,0.04522689188423526,0.058388847781869445,-0.07127923198331176,mean=0.0170639
AAPL,walk,14,test,return,20,BASELINE_MEAN_TRAIN,106,0.06020214540362674,0.07000768657441771,-0.0004433701424766401,mean=0.0170639
AAPL,walk,14,val,return,20,RIDGE,106,0.04607084496494077,0.06112736597972935,-0.17412474122331623,alpha=5.0
AAPL,walk,14,test,return,20,RIDGE,106,0.06851888001923265,0.0783757086218647,-0.2539032223941693,alpha=5.0
