symbol,fold,method,y,p
^GSPC,11,isotonic,1,1e-07
^GSPC,11,isotonic,1,1e-07
^GSPC,11,isotonic,1,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,1e-07
^GSPC,11,isotonic,0,0.42424242424242425
^GSPC,12,no_cal,1,0.06839048022626051
^GSPC,12,no_cal,1,0.07274358374290528
^GSPC,12,no_cal,1,0.04748884011898849
^GSPC,12,no_cal,1,0.015374745092218388
^GSPC,12,no_cal,1,0.10513321533544491
^GSPC,12,no_cal,0,0.04996122817167209
^GSPC,12,no_cal,0,0.01516512014220545
^GSPC,12,no_cal,1,0.18226932974144558
^GSPC,12,no_cal,1,0.035357890353146834
^GSPC,12,no_cal,1,0.16006910162516708
^GSPC,12,no_cal,1,0.3597728923173131
^GSPC,12,no_cal,1,0.17339551004397075
^GSPC,12,no_cal,1,0.32544866182155585
^GSPC,12,no_cal,1,0.0726239035680068
^GSPC,12,no_cal,1,0.10567677374678773
^GSPC,12,no_cal,1,0.15311994747064026
^GSPC,12,no_cal,1,0.0713564448864523
^GSPC,12,no_cal,1,0.13732233578891018
^GSPC,12,no_cal,1,0.055346652271407365
^GSPC,12,no_cal,1,0.11866978980486986
^GSPC,12,no_cal,1,0.12710625431895292
^GSPC,12,no_cal,1,0.06935297503010432
^GSPC,12,no_cal,1,0.0790358747610853
^GSPC,12,no_cal,0,0.036524602061442306
^GSPC,12,no_cal,1,0.016041385256917343
^GSPC,12,no_cal,0,0.03535352570069257
^GSPC,12,no_cal,0,0.19551721358005167
^GSPC,12,no_cal,0,0.056549812124478155
^GSPC,12,no_cal,1,0.11897708555351028
^GSPC,12,no_cal,1,0.10544061146175203
^GSPC,12,no_cal,1,0.46698974710897756
^GSPC,12,no_cal,1,0.2275757990518967
^GSPC,12,no_cal,1,0.03662658618701284
^GSPC,12,no_cal,1,0.11858906096164804
^GSPC,12,no_cal,1,0.11462536989680977
^GSPC,12,no_cal,0,0.11762553685836039
^GSPC,12,no_cal,0,0.1477297965868816
^GSPC,12,no_cal,1,0.04112331811840603
^GSPC,12,no_cal,1,0.18951197860930316
^GSPC,12,no_cal,1,0.07737900367138364
^GSPC,12,no_cal,1,0.22604317547642258
^GSPC,12,no_cal,1,0.08055317803110049
^GSPC,12,no_cal,1,0.22206505498471046
^GSPC,12,no_cal,1,0.05190897600733625
^GSPC,12,no_cal,1,0.15742279324633887
^GSPC,12,no_cal,1,0.036951384918063136
^GSPC,12,no_cal,1,0.015505843503285398
^GSPC,12,no_cal,1,0.03870115206452812
^GSPC,12,no_cal,1,0.03598079052562182
^GSPC,12,no_cal,1,0.018036056120276697
^GSPC,12,no_cal,1,0.014472325216200805
^GSPC,12,no_cal,1,0.04327093729932626
^GSPC,12,no_cal,0,0.02045423745293987
^GSPC,12,no_cal,0,0.04107927290572629
^GSPC,12,no_cal,0,0.03580101497453404
^GSPC,12,no_cal,0,0.0268734873186344
^GSPC,12,no_cal,0,0.05120340600394621
^GSPC,12,no_cal,0,0.014976666161775322
^GSPC,12,no_cal,0,0.027547875463236067
^GSPC,12,no_cal,0,0.10805389039229614
^GSPC,12,no_cal,0,0.09506013798304638
^GSPC,12,no_cal,0,0.09663364155511663
^GSPC,12,no_cal,0,0.33551463740664295
^GSPC,12,no_cal,0,0.021833605005939824
^GSPC,12,no_cal,0,0.05639006136131848
^GSPC,12,no_cal,0,0.023517773876887086
^GSPC,12,no_cal,0,0.04202077411734952
^GSPC,12,no_cal,1,0.03498167862645182
^GSPC,12,no_cal,1,0.02018162712501119
^GSPC,12,no_cal,1,0.11352270082478347
^GSPC,12,no_cal,1,0.09676682056376072
^GSPC,12,no_cal,1,0.18544855136435648
^GSPC,12,no_cal,1,0.024232936821446515
^GSPC,12,no_cal,1,0.035457016464941475
^GSPC,12,no_cal,1,0.06337893600881524
^GSPC,12,no_cal,1,0.12677138580823186
^GSPC,12,no_cal,0,0.13039852338708602
^GSPC,12,no_cal,0,0.1856683470757101
^GSPC,12,no_cal,0,0.3568541288026834
^GSPC,12,no_cal,0,0.27894532467689087
^GSPC,12,no_cal,0,0.12982947832203423
^GSPC,12,no_cal,1,0.17050627245430605
^GSPC,12,no_cal,1,0.16473251302425593
^GSPC,12,no_cal,0,0.14061131566289492
^GSPC,12,no_cal,0,0.3521188737269505
^GSPC,12,no_cal,0,0.23847839499619072
^GSPC,12,no_cal,0,0.16936710710209396
^GSPC,12,no_cal,0,0.12145252470918128
^GSPC,12,no_cal,0,0.11354839234615714
^GSPC,12,no_cal,0,0.0277775960957857
^GSPC,12,no_cal,0,0.013502806736429463
^GSPC,12,no_cal,0,0.12638289550020293
^GSPC,12,no_cal,0,0.044233487683049674
^GSPC,12,no_cal,0,0.44363535604101967
^GSPC,12,no_cal,0,0.353022782560971
^GSPC,12,no_cal,0,0.14498920289240944
^GSPC,12,no_cal,0,0.1297381741435357
^GSPC,12,no_cal,0,0.11308450629602049
^GSPC,12,no_cal,1,0.09899595228786877
^GSPC,12,no_cal,1,0.05566052424818629
^GSPC,12,no_cal,1,0.02154281481821733
^GSPC,12,no_cal,1,0.16457204388603283
^GSPC,12,no_cal,1,0.11043757847247831
^GSPC,12,no_cal,1,0.09837629384278591
^GSPC,12,no_cal,1,0.05788042136004755
^GSPC,12,no_cal,1,0.09804169419595953
^GSPC,12,no_cal,0,0.07631571777284155
^GSPC,12,no_cal,0,0.12501247149792924
^GSPC,12,no_cal,0,0.06345243417650134
^GSPC,12,no_cal,0,0.06791388467346901
^GSPC,12,no_cal,0,0.058538699184239366
^GSPC,12,no_cal,0,0.23586096698072706
^GSPC,12,no_cal,0,0.03725998623228047
^GSPC,12,no_cal,0,0.16644206711797746
^GSPC,12,no_cal,0,0.68004899311492
^GSPC,12,no_cal,0,0.3620736187388328
^GSPC,12,no_cal,1,0.13781842290107166
^GSPC,12,no_cal,1,0.18075505860585545
^GSPC,12,no_cal,1,0.09562477860394865
^GSPC,12,no_cal,1,0.14911174026352134
^GSPC,12,no_cal,1,0.13545320907928832
^GSPC,12,no_cal,1,0.3017330127515984
^GSPC,12,no_cal,1,0.09772112270646525
^GSPC,12,no_cal,1,0.01848036330843569
^GSPC,12,no_cal,1,0.12487228618406478
^GSPC,12,no_cal,1,0.029240294970845956
^GSPC,12,platt,1,0.5294659206609206
^GSPC,12,platt,1,0.5317399094908143
^GSPC,12,platt,1,0.5161917060996304
^GSPC,12,platt,1,0.4763018874173765
^GSPC,12,platt,1,0.5455403954171755
^GSPC,12,platt,0,0.5180238086372485
^GSPC,12,platt,0,0.4758236861703508
^GSPC,12,platt,1,0.5672737586463545
^GSPC,12,platt,1,0.5056207182386657
^GSPC,12,platt,1,0.5619775287291295
^GSPC,12,platt,1,0.598183704003384
^GSPC,12,platt,1,0.5652233829846417
^GSPC,12,platt,1,0.5931328675777265
^GSPC,12,platt,1,0.5316791073600434
^GSPC,12,platt,1,0.5457369294705209
^GSPC,12,platt,1,0.5601953156179165
^GSPC,12,platt,1,0.5310293980437077
^GSPC,12,platt,1,0.5558752091252395
^GSPC,12,platt,1,0.5217328564073908
^GSPC,12,platt,1,0.5501854885846851
^GSPC,12,platt,1,0.5528487982085348
^GSPC,12,platt,1,0.529980116909009
^GSPC,12,platt,1,0.5348125719912448
^GSPC,12,platt,0,0.5067782918708109
^GSPC,12,platt,1,0.47778135002655503
^GSPC,12,platt,0,0.505616318975066
^GSPC,12,platt,0,0.5701913443117419
^GSPC,12,platt,0,0.5225145159921488
^GSPC,12,platt,1,0.5502853729225219
^GSPC,12,platt,1,0.5456516519929192
^GSPC,12,platt,1,0.6127718583803629
^GSPC,12,platt,1,0.5766667689534514
^GSPC,12,platt,1,0.5068777762081514
^GSPC,12,platt,1,0.5501592104480771
^GSPC,12,platt,1,0.5488491511639114
^GSPC,12,platt,0,0.5498443493605969
^GSPC,12,platt,0,0.558765628991527
^GSPC,12,platt,1,0.511018570506806
^GSPC,12,platt,1,0.5688888101642899
^GSPC,12,platt,1,0.5340261216008657
^GSPC,12,platt,1,0.576373336448732
^GSPC,12,platt,1,0.5355195155467152
^GSPC,12,platt,1,0.5756047977732269
^GSPC,12,platt,1,0.5194072876888078
^GSPC,12,platt,1,0.561306595237283
^GSPC,12,platt,1,0.5071928437611374
^GSPC,12,platt,1,0.47659772253049926
^GSPC,12,platt,1,0.508845595292455
^GSPC,12,platt,1,0.5062432460375726
^GSPC,12,platt,1,0.4818738444262184
^GSPC,12,platt,1,0.4741959613148066
^GSPC,12,platt,1,0.5128447863287757
^GSPC,12,platt,0,0.4862797677440145
^GSPC,12,platt,0,0.5109801668853917
^GSPC,12,platt,0,0.5060646519654544
^GSPC,12,platt,0,0.4958866176770052
^GSPC,12,platt,0,0.5189119198580536
^GSPC,12,platt,0,0.47538823062905305
^GSPC,12,platt,0,0.49676253206815124
^GSPC,12,platt,0,0.5465859279977308
^GSPC,12,platt,0,0.54172211942358
^GSPC,12,platt,0,0.5423419720443451
^GSPC,12,platt,0,0.5946418816993501
^GSPC,12,platt,0,0.4885704393003961
^GSPC,12,platt,0,0.5224116422310041
^GSPC,12,platt,0,0.49118328953496787
^GSPC,12,platt,0,0.5117925941492178
^GSPC,12,platt,1,0.5052395853986849
^GSPC,12,platt,1,0.4858092701262496
^GSPC,12,platt,1,0.5484775796796484
^GSPC,12,platt,1,0.5423940146174209
^GSPC,12,platt,1,0.5679888674784147
^GSPC,12,platt,1,0.49223809879995667
^GSPC,12,platt,1,0.5057204895734543
^GSPC,12,platt,1,0.5266738777418973
^GSPC,12,platt,1,0.5527460728684536
^GSPC,12,platt,0,0.5538464030519937
^GSPC,12,platt,0,0.5680379446293384
^GSPC,12,platt,0,0.5977640194480147
^GSPC,12,platt,0,0.5857829467650729
^GSPC,12,platt,0,0.553675550027359
^GSPC,12,platt,1,0.5645374712564807
^GSPC,12,platt,1,0.5631378119465099
^GSPC,12,platt,0,0.5568082693875058
^GSPC,12,platt,0,0.5970795621848146
^GSPC,12,platt,0,0.5787137004490562
^GSPC,12,platt,0,0.5642644249578945
^GSPC,12,platt,0,0.5510818208598317
^GSPC,12,platt,0,0.5484862734065288
^GSPC,12,platt,0,0.4970561520867702
^GSPC,12,platt,0,0.47178525120501397
^GSPC,12,platt,0,0.5526266016121743
^GSPC,12,platt,0,0.5136352409391095
^GSPC,12,platt,0,0.6096939186332584
^GSPC,12,platt,0,0.597210566798593
^GSPC,12,platt,0,0.5580217416143191
^GSPC,12,platt,0,0.5536480759290395
^GSPC,12,platt,0,0.5483290300857548
^GSPC,12,platt,1,0.5432556093831746
^GSPC,12,platt,1,0.5219383106382341
^GSPC,12,platt,1,0.4880995047704009
^GSPC,12,platt,1,0.5630983396908995
^GSPC,12,platt,1,0.547420683266694
^GSPC,12,platt,1,0.5430178767448587
^GSPC,12,platt,1,0.5233608512407515
^GSPC,12,platt,1,0.5428889438839763
^GSPC,12,platt,0,0.5335131654408714
^GSPC,12,platt,0,0.5522025851213348
^GSPC,12,platt,0,0.526716301111086
^GSPC,12,platt,0,0.5292087976013117
^GSPC,12,platt,0,0.5237727694289724
^GSPC,12,platt,0,0.5782285550033777
^GSPC,12,platt,0,0.5074897363446949
^GSPC,12,platt,0,0.563556376508486
^GSPC,12,platt,0,0.6412640597079181
^GSPC,12,platt,0,0.5985133696285652
^GSPC,12,platt,1,0.5560171638977021
^GSPC,12,platt,1,0.5669296414253392
^GSPC,12,platt,1,0.5419456123210986
^GSPC,12,platt,1,0.5591363146160258
^GSPC,12,platt,1,0.5553363721170163
^GSPC,12,platt,1,0.589469960038853
^GSPC,12,platt,1,0.5427650427433844
^GSPC,12,platt,1,0.4827250139913028
^GSPC,12,platt,1,0.5521589825562931
^GSPC,12,platt,1,0.49887221867550813
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.7333333333333333
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.7333333333333333
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.7333333333333333
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5243494638144933
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.7333333333333333
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.7333333333333333
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.7333333333333333
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.36363636363636365
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.7333333333333333
^GSPC,12,isotonic,0,0.7333333333333333
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5106382978723404
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.5106382978723404
^GSPC,12,isotonic,0,0.5576923076923077
^GSPC,12,isotonic,0,0.9999999
^GSPC,12,isotonic,0,0.7333333333333333
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.7333333333333333
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,12,isotonic,1,0.5576923076923077
^GSPC,12,isotonic,1,0.36363636363636365
^GSPC,13,no_cal,0,0.1019361845436274
^GSPC,13,no_cal,0,0.12537439855728694
^GSPC,13,no_cal,0,0.10432100015692516
^GSPC,13,no_cal,0,0.1543395690154596
^GSPC,13,no_cal,1,0.28612641895071866
^GSPC,13,no_cal,1,0.12405841201178573
^GSPC,13,no_cal,1,0.2881078621566744
^GSPC,13,no_cal,1,0.19406170801141923
^GSPC,13,no_cal,1,0.37386792252267903
^GSPC,13,no_cal,1,0.08841516824179266
^GSPC,13,no_cal,1,0.1629013545342767
^GSPC,13,no_cal,1,0.40271302148416277
^GSPC,13,no_cal,1,0.4652641242486534
^GSPC,13,no_cal,0,0.3760649393389214
^GSPC,13,no_cal,0,0.7634513263780046
^GSPC,13,no_cal,0,0.7058750516072478
^GSPC,13,no_cal,0,0.6894894807337602
^GSPC,13,no_cal,0,0.4948054448887787
^GSPC,13,no_cal,1,0.5839448836233829
^GSPC,13,no_cal,1,0.5083231168808613
^GSPC,13,no_cal,0,0.5721674166495939
^GSPC,13,no_cal,0,0.6675703052320305
^GSPC,13,no_cal,0,0.6489233842006459
^GSPC,13,no_cal,0,0.5902843521151274
^GSPC,13,no_cal,0,0.3962631085850048
^GSPC,13,no_cal,0,0.5158333378931097
^GSPC,13,no_cal,0,0.47958757633941385
^GSPC,13,no_cal,0,0.10470846524705305
^GSPC,13,no_cal,0,0.6089747933155525
^GSPC,13,no_cal,0,0.42874119816563827
^GSPC,13,no_cal,0,0.6879655980218109
^GSPC,13,no_cal,0,0.4651060319178656
^GSPC,13,no_cal,0,0.5712788223787522
^GSPC,13,no_cal,0,0.5683869259709857
^GSPC,13,no_cal,0,0.5135313095006506
^GSPC,13,no_cal,1,0.4756068809447545
^GSPC,13,no_cal,1,0.49423526760948583
^GSPC,13,no_cal,1,0.36995446621378714
^GSPC,13,no_cal,1,0.5145123084576635
^GSPC,13,no_cal,1,0.6111853013050197
^GSPC,13,no_cal,1,0.3027115569643545
^GSPC,13,no_cal,1,0.4735222315020208
^GSPC,13,no_cal,1,0.244170840327403
^GSPC,13,no_cal,0,0.45300740608581025
^GSPC,13,no_cal,0,0.6678711806140245
^GSPC,13,no_cal,0,0.6600151774785107
^GSPC,13,no_cal,0,0.3302337405542103
^GSPC,13,no_cal,0,0.260423017388421
^GSPC,13,no_cal,0,0.4672057597051025
^GSPC,13,no_cal,0,0.12673108442875383
^GSPC,13,no_cal,0,0.5984826708872704
^GSPC,13,no_cal,0,0.7483562193886573
^GSPC,13,no_cal,0,0.5847191730642516
^GSPC,13,no_cal,1,0.5564466173331709
^GSPC,13,no_cal,1,0.6349893975397738
^GSPC,13,no_cal,1,0.5140283116450657
^GSPC,13,no_cal,1,0.3644748805296996
^GSPC,13,no_cal,1,0.4865594348448688
^GSPC,13,no_cal,1,0.41127803526126916
^GSPC,13,no_cal,1,0.2495319806656798
^GSPC,13,no_cal,1,0.12271112962061065
^GSPC,13,no_cal,1,0.769783515310152
^GSPC,13,no_cal,1,0.5870334254593298
^GSPC,13,no_cal,1,0.5006962682123269
^GSPC,13,no_cal,1,0.6183775664498316
^GSPC,13,no_cal,1,0.4914462435051836
^GSPC,13,no_cal,1,0.4868003576631146
^GSPC,13,no_cal,1,0.21223165746213915
^GSPC,13,no_cal,1,0.2796326724102607
^GSPC,13,no_cal,1,0.35686081912483164
^GSPC,13,no_cal,1,0.42963971778312177
^GSPC,13,no_cal,1,0.23568888733019086
^GSPC,13,no_cal,1,0.3152697721704897
^GSPC,13,no_cal,1,0.40496881243950433
^GSPC,13,no_cal,1,0.627598635602489
^GSPC,13,no_cal,1,0.4846345205933641
^GSPC,13,no_cal,1,0.13158668453580788
^GSPC,13,no_cal,0,0.06648497177429609
^GSPC,13,no_cal,1,0.1815377694454236
^GSPC,13,no_cal,1,0.14154450953069092
^GSPC,13,no_cal,1,0.5008766126733756
^GSPC,13,no_cal,1,0.5420406745990625
^GSPC,13,no_cal,1,0.32910961480064027
^GSPC,13,no_cal,1,0.5321925758844603
^GSPC,13,no_cal,1,0.19796693710546207
^GSPC,13,no_cal,1,0.3249571542650801
^GSPC,13,no_cal,1,0.2517787851141325
^GSPC,13,no_cal,0,0.03532825165426319
^GSPC,13,no_cal,1,0.04631681479065282
^GSPC,13,no_cal,1,0.13689816140898559
^GSPC,13,no_cal,1,0.10616822440289247
^GSPC,13,no_cal,1,0.17443869135154375
^GSPC,13,no_cal,1,0.2564032470220573
^GSPC,13,no_cal,1,0.1279722503899602
^GSPC,13,no_cal,0,0.2117891048647472
^GSPC,13,no_cal,0,0.27596404239766464
^GSPC,13,no_cal,0,0.4209457894235703
^GSPC,13,no_cal,0,0.3582261413052641
^GSPC,13,no_cal,0,0.11411239118904964
^GSPC,13,no_cal,1,0.19080135232096107
^GSPC,13,no_cal,1,0.23865936343355745
^GSPC,13,no_cal,1,0.1953410522827664
^GSPC,13,no_cal,1,0.14784345206705465
^GSPC,13,no_cal,1,0.24972596167849173
^GSPC,13,no_cal,0,0.19299602303380814
^GSPC,13,no_cal,0,0.20948299879132012
^GSPC,13,no_cal,1,0.37612522387524355
^GSPC,13,no_cal,1,0.14614232062127033
^GSPC,13,no_cal,1,0.057581604853615735
^GSPC,13,no_cal,1,0.24819834790437859
^GSPC,13,no_cal,1,0.15855124854548203
^GSPC,13,no_cal,1,0.04472923877365127
^GSPC,13,no_cal,1,0.07080996788633453
^GSPC,13,no_cal,1,0.09507323416691985
^GSPC,13,no_cal,0,0.054659677253008514
^GSPC,13,no_cal,1,0.08233292773577694
^GSPC,13,no_cal,1,0.07350311986058211
^GSPC,13,no_cal,1,0.08260812107354779
^GSPC,13,no_cal,1,0.0698113989424013
^GSPC,13,no_cal,1,0.11443628429852117
^GSPC,13,no_cal,1,0.11320480032189953
^GSPC,13,no_cal,1,0.1353767279231851
^GSPC,13,no_cal,1,0.17880129600406874
^GSPC,13,no_cal,0,0.11484242115603287
^GSPC,13,no_cal,1,0.17061669609050203
^GSPC,13,no_cal,1,0.14628398923558603
^GSPC,13,platt,0,0.5641342866301737
^GSPC,13,platt,0,0.5691620772457195
^GSPC,13,platt,0,0.5646903907807603
^GSPC,13,platt,0,0.5743499307179588
^GSPC,13,platt,1,0.5911287075578655
^GSPC,13,platt,1,0.5689027277472162
^GSPC,13,platt,1,0.5913339474957104
^GSPC,13,platt,1,0.5802823398978041
^GSPC,13,platt,1,0.5995526604019741
^GSPC,13,platt,1,0.5607394712689971
^GSPC,13,platt,1,0.5757254609514707
^GSPC,13,platt,1,0.6021086134525228
^GSPC,13,platt,1,0.6074555090364883
^GSPC,13,platt,0,0.5997500830428423
^GSPC,13,platt,0,0.6345122745928375
^GSPC,13,platt,0,0.6284643542054211
^GSPC,13,platt,0,0.6268714061859136
^GSPC,13,platt,0,0.6099292063607585
^GSPC,13,platt,1,0.6174113547485126
^GSPC,13,platt,1,0.6110572072317874
^GSPC,13,platt,0,0.6164102186054057
^GSPC,13,platt,0,0.6248065847291858
^GSPC,13,platt,0,0.6231001048962442
^GSPC,13,platt,0,0.6179531284548566
^GSPC,13,platt,0,0.6015434153340302
^GSPC,13,platt,0,0.6116837284389754
^GSPC,13,platt,0,0.6086570791306287
^GSPC,13,platt,0,0.5647796630766576
^GSPC,13,platt,0,0.619564433727527
^GSPC,13,platt,0,0.6043590825978022
^GSPC,13,platt,0,0.6267255393445227
^GSPC,13,platt,0,0.6074422164751768
^GSPC,13,platt,0,0.6163349407228286
^GSPC,13,platt,0,0.616090179940172
^GSPC,13,platt,0,0.611491676371421
^GSPC,13,platt,1,0.6083236440201338
^GSPC,13,platt,1,0.6098815988230545
^GSPC,13,platt,1,0.5991997531074311
^GSPC,13,platt,1,0.6115735163951612
^GSPC,13,platt,1,0.6197565557442616
^GSPC,13,platt,1,0.5928207228274627
^GSPC,13,platt,1,0.6081488861521357
^GSPC,13,platt,1,0.5865480663067968
^GSPC,13,platt,0,0.6064225257620423
^GSPC,13,platt,0,0.624834471878982
^GSPC,13,platt,0,0.6241101208112199
^GSPC,13,platt,0,0.5955133266612966
^GSPC,13,platt,0,0.588380173062712
^GSPC,13,platt,0,0.6076187036774089
^GSPC,13,platt,0,0.569426978515003
^GSPC,13,platt,0,0.6186571635258005
^GSPC,13,platt,0,0.6328459157978704
^GSPC,13,platt,0,0.6174774105252196
^GSPC,13,platt,1,0.6150829523566024
^GSPC,13,platt,1,0.6218502382437082
^GSPC,13,platt,1,0.6115331385288238
^GSPC,13,platt,1,0.598702832313848
^GSPC,13,platt,1,0.6092403216862524
^GSPC,13,platt,1,0.6028542294603694
^GSPC,13,platt,1,0.5871614168121692
^GSPC,13,platt,1,0.5686347128100097
^GSPC,13,platt,1,0.6352320219398723
^GSPC,13,platt,1,0.6176750311387255
^GSPC,13,platt,1,0.610420900494413
^GSPC,13,platt,1,0.6203841987007632
^GSPC,13,platt,1,0.6096486758770711
^GSPC,13,platt,1,0.6092604617956645
^GSPC,13,platt,1,0.5826799097271386
^GSPC,13,platt,1,0.5904497901735185
^GSPC,13,platt,1,0.5980066595108743
^GSPC,13,platt,1,0.6044360114534654
^GSPC,13,platt,1,0.5855581556991292
^GSPC,13,platt,1,0.5940657102643605
^GSPC,13,platt,1,0.6023055160059837
^GSPC,13,platt,1,0.6211949892740121
^GSPC,13,platt,1,0.6090793742465297
^GSPC,13,platt,1,0.5703553370686667
^GSPC,13,platt,0,0.5540556208853172
^GSPC,13,platt,1,0.5785265100643414
^GSPC,13,platt,1,0.5721704702039557
^GSPC,13,platt,1,0.6104359494750257
^GSPC,13,platt,1,0.6138736285045844
^GSPC,13,platt,1,0.5954058333588594
^GSPC,13,platt,1,0.6130496275197188
^GSPC,13,platt,1,0.5808117155294221
