symbol,fold,hyperparam_kind,n_estimators,max_depth,min_samples_leaf,rmse,mae,r2,train_seconds,predict_seconds,n_train,n_test
TSLA,12,n_estimators,1000,12,10,0.011933970856763332,0.01052942122035169,-0.2107027734762783,0.4404,0.06,1956,126
TSLA,12,max_depth,500,6,10,0.012064020960251325,0.010701742776631946,-0.23723374750234805,0.186,0.0268,1956,126
TSLA,12,max_depth,500,9,10,0.01209165092009277,0.010706037192973944,-0.24290745531877422,0.2206,0.0405,1956,126
TSLA,12,max_depth,500,12,10,0.01190612886154316,0.010500196279928093,-0.20506021571376243,0.2216,0.0392,1956,126
TSLA,12,max_depth,500,15,10,0.011873570083551091,0.010432320024781927,-0.19847845574480072,0.2323,0.0396,1956,126
TSLA,12,max_depth,500,None,10,0.01190211133672853,0.010469877747443302,-0.20424709793920748,0.2285,0.0395,1956,126
TSLA,12,min_samples_leaf,500,12,5,0.012249012416896903,0.010791093681088946,-0.27546851114038184,0.2708,0.0404,1956,126
TSLA,12,min_samples_leaf,500,12,10,0.01190612886154316,0.010500196279928091,-0.20506021571376243,0.2226,0.0361,1956,126
TSLA,12,min_samples_leaf,500,12,20,0.011963742614028694,0.010595527722484935,-0.2167510050438679,0.2251,0.0269,1956,126
TSLA,12,min_samples_leaf,500,12,50,0.012058910223526818,0.010682565021355322,-0.23618569949034218,0.1765,0.0373,1956,126
TSLA,13,n_estimators,100,12,10,0.01239021866172974,0.010398627850001004,-0.2426271388389083,0.0498,0.0139,2019,126
TSLA,13,n_estimators,250,12,10,0.012335846273850414,0.010297635255914794,-0.23174494883430174,0.1182,0.0267,2019,126
TSLA,13,n_estimators,500,12,10,0.012398310166675381,0.010442490769356482,-0.24425067867500228,0.2399,0.0408,2019,126
TSLA,13,n_estimators,1000,12,10,0.012458647720983148,0.01049683839992191,-0.25639067546482797,0.4517,0.0656,2019,126
TSLA,13,max_depth,500,6,10,0.012566698163093033,0.010630043691549984,-0.278277841355,0.1878,0.0369,2019,126
TSLA,13,max_depth,500,9,10,0.012620940076564526,0.01064911381451408,-0.2893365735558977,0.1966,0.0413,2019,126
TSLA,13,max_depth,500,12,10,0.012398310166675381,0.01044249076935648,-0.24425067867500205,0.2381,0.0386,2019,126
TSLA,13,max_depth,500,15,10,0.012634097741160397,0.010623831072942002,-0.2920263099996181,0.2325,0.0381,2019,126
TSLA,13,max_depth,500,None,10,0.012610781146552638,0.010666030686350995,-0.2872617663931525,0.2407,0.0377,2019,126
TSLA,13,min_samples_leaf,500,12,5,0.012883394112964987,0.010999692331177053,-0.34351796317548033,0.2587,0.039,2019,126
TSLA,13,min_samples_leaf,500,12,10,0.01239831016667538,0.01044249076935648,-0.24425067867500183,0.2288,0.0364,2019,126
TSLA,13,min_samples_leaf,500,12,20,0.012266114999131184,0.01027977530176362,-0.21785885078291134,0.2071,0.0406,2019,126
TSLA,13,min_samples_leaf,500,12,50,0.01242695552227842,0.010400614026142072,-0.25000681426819527,0.1885,0.0245,2019,126
TSLA,14,n_estimators,100,12,10,0.013068533492890229,0.010034938039286801,0.049218267524181125,0.0512,0.0146,2082,126
TSLA,14,n_estimators,250,12,10,0.012871212340832593,0.009925853214128219,0.07771312422774523,0.1198,0.0256,2082,126
TSLA,14,n_estimators,500,12,10,0.012794071201536486,0.0098284225761843,0.08873509445907446,0.2384,0.0399,2082,126
TSLA,14,n_estimators,1000,12,10,0.012887546488712246,0.009948734431651356,0.07537079178027395,0.4546,0.0646,2082,126
TSLA,14,max_depth,500,6,10,0.013055078867328273,0.010131515768845597,0.05117500230781158,0.1828,0.0271,2082,126
TSLA,14,max_depth,500,9,10,0.01278437720497607,0.009847527399260947,0.09011549199801583,0.2138,0.038,2082,126
TSLA,14,max_depth,500,12,10,0.012794071201536486,0.009828422576184298,0.08873509445907468,0.2347,0.0371,2082,126
TSLA,14,max_depth,500,15,10,0.0129237381577507,0.010026736170595517,0.07017028878922926,0.2623,0.0372,2082,126
TSLA,14,max_depth,500,None,10,0.012898735564455715,0.009946483700592772,0.07376455317058861,0.2407,0.0368,2082,126
TSLA,14,min_samples_leaf,500,12,5,0.013011896733283606,0.010187357770169924,0.057441456439258576,0.307,0.0351,2082,126
TSLA,14,min_samples_leaf,500,12,10,0.012794071201536486,0.0098284225761843,0.08873509445907468,0.2419,0.0384,2082,126
TSLA,14,min_samples_leaf,500,12,20,0.012966188579937941,0.009927145615263798,0.06405185937942703,0.2053,0.0397,2082,126
TSLA,14,min_samples_leaf,500,12,50,0.01327272863555562,0.010298861849216408,0.019274316373637967,0.1808,0.0266,2082,126
TSLA,15,n_estimators,100,12,10,0.01419971761127259,0.010435524945766082,-0.036921961584851504,0.0634,0.0139,2145,126
TSLA,15,n_estimators,250,12,10,0.014019204976406952,0.010340512424693455,-0.010725979122392149,0.1246,0.0268,2145,126
TSLA,15,n_estimators,500,12,10,0.014094911495747257,0.010378452817332788,-0.02167170019068254,0.237,0.0397,2145,126
TSLA,15,n_estimators,1000,12,10,0.014087427325903458,0.01040422825689899,-0.020587005975576167,0.4949,0.0652,2145,126
TSLA,15,max_depth,500,6,10,0.013646521688938503,0.01031709318135395,0.0422975532978942,0.1896,0.0259,2145,126
TSLA,15,max_depth,500,9,10,0.013920781724423563,0.010325513309648168,0.0034160120824818785,0.2178,0.0405,2145,126
TSLA,15,max_depth,500,12,10,0.014094911495747257,0.010378452817332788,-0.02167170019068232,0.2612,0.0369,2145,126
TSLA,15,max_depth,500,15,10,0.01416306927490178,0.01042506523093824,-0.03157644324350084,0.2633,0.0395,2145,126
TSLA,15,max_depth,500,None,10,0.014152034099305395,0.010396498948063052,-0.02996956097995307,0.2558,0.0399,2145,126
TSLA,15,min_samples_leaf,500,12,5,0.014162957745126837,0.010411876394616073,-0.03156019661880105,0.2784,0.04,2145,126
TSLA,15,min_samples_leaf,500,12,10,0.014094911495747257,0.010378452817332788,-0.02167170019068232,0.2541,0.0392,2145,126
TSLA,15,min_samples_leaf,500,12,20,0.013906634602507698,0.010327637556644518,0.005440558036950427,0.1989,0.0397,2145,126
TSLA,15,min_samples_leaf,500,12,50,0.013746943354513815,0.010405951835699838,0.028150660975843844,0.188,0.0384,2145,126
TSLA,16,n_estimators,100,12,10,0.01804178100141276,0.013057355272358026,-0.07272558889392289,0.0495,0.0139,2208,126
TSLA,16,n_estimators,250,12,10,0.018152788495877883,0.013143646986356223,-0.08596673392706133,0.1267,0.0264,2208,126
TSLA,16,n_estimators,500,12,10,0.01807288236474359,0.013081873540452395,-0.07642721734497249,0.2364,0.0381,2208,126
TSLA,16,n_estimators,1000,12,10,0.01808034902546398,0.013059444152903632,-0.07731683494277397,0.5221,0.0647,2208,126
TSLA,16,max_depth,500,6,10,0.01807165861204102,0.013080245295396423,-0.0762814479992926,0.1881,0.0256,2208,126
TSLA,16,max_depth,500,9,10,0.01819561055974115,0.013126274964493458,-0.09109632457518457,0.2155,0.0379,2208,126
TSLA,16,max_depth,500,12,10,0.01807288236474359,0.013081873540452394,-0.07642721734497271,0.2484,0.0374,2208,126
TSLA,16,max_depth,500,15,10,0.01806530009381549,0.013023089768307605,-0.07552420137391391,0.2567,0.0408,2208,126
TSLA,16,max_depth,500,None,10,0.01807217029547223,0.013014000915193452,-0.07634239682447741,0.2692,0.04,2208,126
TSLA,16,min_samples_leaf,500,12,5,0.018121546245716984,0.01303604044055234,-0.08223189747729687,0.2878,0.0363,2208,126
TSLA,16,min_samples_leaf,500,12,10,0.018072882364743588,0.013081873540452394,-0.07642721734497204,0.2708,0.0406,2208,126
TSLA,16,min_samples_leaf,500,12,20,0.018219934231217743,0.01316979675322361,-0.09401540302884781,0.2132,0.0417,2208,126
TSLA,16,min_samples_leaf,500,12,50,0.018147322234122187,0.013148642577401096,-0.0853128085358672,0.1865,0.0389,2208,126
TSLA,17,n_estimators,100,12,10,0.017908970066820174,0.013373592737379918,-0.12510770055056497,0.0509,0.0142,2271,126
TSLA,17,n_estimators,250,12,10,0.017905054928880046,0.013391575564212162,-0.12461582744582156,0.1332,0.0269,2271,126
TSLA,17,n_estimators,500,12,10,0.01782748469392994,0.013268081645503532,-0.114892568165327,0.2627,0.0396,2271,126
TSLA,17,n_estimators,1000,12,10,0.017784339551626286,0.013200117228186363,-0.10950268932104001,0.4994,0.0647,2271,126
TSLA,17,max_depth,500,6,10,0.017721986789152544,0.013217341349399295,-0.10173638658655615,0.1871,0.0397,2271,126
TSLA,17,max_depth,500,9,10,0.017868286472629214,0.013305634871320669,-0.12000171919405345,0.2195,0.0379,2271,126
TSLA,17,max_depth,500,12,10,0.01782748469392994,0.013268081645503532,-0.114892568165327,0.2551,0.039,2271,126
TSLA,17,max_depth,500,15,10,0.017815415727933354,0.013210651698221708,-0.11338354475611334,0.2824,0.0388,2271,126
TSLA,17,max_depth,500,None,10,0.017747284000657795,0.013210826191141776,-0.10488397391121063,0.2666,0.0391,2271,126
TSLA,17,min_samples_leaf,500,12,5,0.01780487888191247,0.013216518972716421,-0.11206692303183341,0.2968,0.0397,2271,126
TSLA,17,min_samples_leaf,500,12,10,0.017827484693929942,0.013268081645503532,-0.11489256816532722,0.2526,0.04,2271,126
TSLA,17,min_samples_leaf,500,12,20,0.01778486271666011,0.01318181509960618,-0.1095679671513412,0.2179,0.0382,2271,126
TSLA,17,min_samples_leaf,500,12,50,0.017784270422640833,0.013079321415009938,-0.10949406390698058,0.1867,0.0262,2271,126
TSLA,18,n_estimators,100,12,10,0.01924095789217891,0.013709603780646555,0.0650268647091845,0.0589,0.014,2334,126
TSLA,18,n_estimators,250,12,10,0.01932682231961014,0.013855730320964902,0.05666344916033905,0.1356,0.0288,2334,126
TSLA,18,n_estimators,500,12,10,0.01923994131628054,0.013726845201770832,0.06512565875589627,0.259,0.039,2334,126
TSLA,18,n_estimators,1000,12,10,0.019251596153187035,0.013715321335589123,0.06399269187906476,0.4932,0.064,2334,126
TSLA,18,max_depth,500,6,10,0.019228551972807827,0.013713119670679383,0.06623215417647843,0.1971,0.0268,2334,126
TSLA,18,max_depth,500,9,10,0.019249390467865227,0.013806756995068307,0.06420715921938924,0.2241,0.0398,2334,126
TSLA,18,max_depth,500,12,10,0.01923994131628054,0.013726845201770832,0.06512565875589627,0.2506,0.0393,2334,126
TSLA,18,max_depth,500,15,10,0.019114955963777127,0.013618259388470272,0.07723235643099191,0.2757,0.0415,2334,126
TSLA,18,max_depth,500,None,10,0.01922201979034657,0.013690161887850593,0.06686647192523076,0.2751,0.0393,2334,126
TSLA,18,min_samples_leaf,500,12,5,0.019384528390903225,0.013892536622099728,0.051021806339779374,0.3195,0.0396,2334,126
TSLA,18,min_samples_leaf,500,12,10,0.01923994131628054,0.013726845201770832,0.06512565875589627,0.2588,0.0376,2334,126
TSLA,18,min_samples_leaf,500,12,20,0.019354982931424427,0.013653930775650162,0.05391242392530993,0.2075,0.0387,2334,126
TSLA,18,min_samples_leaf,500,12,50,0.019518252856035836,0.013465395588634011,0.0378835638074525,0.1776,0.0381,2334,126
TSLA,19,n_estimators,100,12,10,0.02019749613544487,0.014465316812320021,0.11734622301199649,0.0589,0.012,2397,126
TSLA,19,n_estimators,250,12,10,0.02007843077352131,0.014335860982342984,0.127722135424315,0.125,0.026,2397,126
TSLA,19,n_estimators,500,12,10,0.02017194588348851,0.014445735118029487,0.11957796122848885,0.2516,0.0375,2397,126
TSLA,19,n_estimators,1000,12,10,0.020148591201837592,0.01436228595627811,0.12161545165474585,0.4943,0.0637,2397,126
TSLA,19,max_depth,500,6,10,0.020350160516517127,0.01473536286667943,0.10395257756500198,0.1897,0.0269,2397,126
TSLA,19,max_depth,500,9,10,0.02024716653957762,0.014510806501549133,0.11299957745342815,0.2172,0.0391,2397,126
TSLA,19,max_depth,500,12,10,0.02017194588348851,0.014445735118029487,0.11957796122848885,0.2432,0.0389,2397,126
TSLA,19,max_depth,500,15,10,0.02020143253433748,0.014355367499122782,0.11700213918033708,0.2666,0.0396,2397,126
TSLA,19,max_depth,500,None,10,0.02015477205435424,0.014359909058712943,0.12107645634467845,0.2961,0.0394,2397,126
TSLA,19,min_samples_leaf,500,12,5,0.02015744405560472,0.014412082692123743,0.1208433958589985,0.2877,0.0395,2397,126
TSLA,19,min_samples_leaf,500,12,10,0.02017194588348851,0.014445735118029487,0.11957796122848885,0.2535,0.0364,2397,126
TSLA,19,min_samples_leaf,500,12,20,0.020185839990967736,0.014277345052519664,0.11836470284090528,0.2212,0.0401,2397,126
TSLA,19,min_samples_leaf,500,12,50,0.020557536512221634,0.014498742123758124,0.08559738979429543,0.2244,0.0268,2397,126
TSLA,20,n_estimators,100,12,10,0.012956504283855209,0.010283510976815404,-0.07695078628204222,0.0605,0.0139,2460,126
TSLA,20,n_estimators,250,12,10,0.013056986616346196,0.010379064851778976,-0.09371983846098852,0.126,0.0261,2460,126
TSLA,20,n_estimators,500,12,10,0.013164049717337022,0.010448332113630906,-0.11172967795067335,0.2618,0.039,2460,126
TSLA,20,n_estimators,1000,12,10,0.01302568624408417,0.010286900926520744,-0.08848236580276825,0.5028,0.0609,2460,126
TSLA,20,max_depth,500,6,10,0.012797407163612804,0.009926879909337558,-0.05066471456067245,0.1826,0.0269,2460,126
TSLA,20,max_depth,500,9,10,0.013091444713498756,0.010307339646909707,-0.09950022795608904,0.2185,0.0386,2460,126
TSLA,20,max_depth,500,12,10,0.013164049717337022,0.010448332113630906,-0.11172967795067335,0.2484,0.0393,2460,126
TSLA,20,max_depth,500,15,10,0.01296228045629272,0.010225913862985582,-0.07791123671445943,0.2746,0.039,2460,126
TSLA,20,max_depth,500,None,10,0.012949716703286202,0.010210837471273163,-0.0758227080074465,0.274,0.0408,2460,126
TSLA,20,min_samples_leaf,500,12,5,0.013454705144019988,0.010786726741394848,-0.1613644857311063,0.2984,0.0398,2460,126
TSLA,20,min_samples_leaf,500,12,10,0.013164049717337022,0.010448332113630906,-0.11172967795067335,0.2619,0.0401,2460,126
TSLA,20,min_samples_leaf,500,12,20,0.01254761066842074,0.009610293270658904,-0.010048530967104785,0.2175,0.036,2460,126
TSLA,20,min_samples_leaf,500,12,50,0.012471867503103615,0.00943847345383455,0.0021089016049522513,0.1944,0.0265,2460,126
TSLA,21,n_estimators,100,12,10,0.012759550546280772,0.010610929117718609,-1.3993297426487987,0.0618,0.0127,2523,126
TSLA,21,n_estimators,250,12,10,0.012628939185787516,0.010482048566249166,-1.3504603429142246,0.129,0.0256,2523,126
TSLA,21,n_estimators,500,12,10,0.012888445770362607,0.010784874618373436,-1.4480499864404508,0.2555,0.039,2523,126
TSLA,21,n_estimators,1000,12,10,0.012872461517396338,0.010771476537898216,-1.4419816076332488,0.5173,0.0637,2523,126
TSLA,21,max_depth,500,6,10,0.011511195511849663,0.009298532195912389,-0.952810244808477,0.187,0.0267,2523,126
TSLA,21,max_depth,500,9,10,0.012528451184393734,0.010404421188981368,-1.3132041064196853,0.221,0.0389,2523,126
TSLA,21,max_depth,500,12,10,0.012888445770362607,0.010784874618373436,-1.4480499864404512,0.2559,0.0398,2523,126
TSLA,21,max_depth,500,15,10,0.012588252607767792,0.010473201946877812,-1.3353398109527173,0.274,0.0391,2523,126
TSLA,21,max_depth,500,None,10,0.012703041634237225,0.010605961785850397,-1.3781247198106685,0.278,0.0388,2523,126
TSLA,21,min_samples_leaf,500,12,5,0.013881814519523259,0.011793637139166218,-1.8399563103224001,0.2914,0.0397,2523,126
TSLA,21,min_samples_leaf,500,12,10,0.012888445770362607,0.010784874618373432,-1.4480499864404508,0.2694,0.0401,2523,126
TSLA,21,min_samples_leaf,500,12,20,0.011610149394170847,0.009421680457585806,-0.9865285016396865,0.2234,0.0382,2523,126
TSLA,21,min_samples_leaf,500,12,50,0.01040968842456873,0.008260360665273516,-0.596962233765761,0.182,0.0249,2523,126
^GSPC,0,n_estimators,100,12,10,0.005664538420935625,0.004264354130416675,0.03423696572795498,0.0368,0.0115,1200,126
^GSPC,0,n_estimators,250,12,10,0.005648949547572938,0.0042326512723761,0.03954523289500156,0.0867,0.0124,1200,126
^GSPC,0,n_estimators,500,12,10,0.005658928742707933,0.004233375973413665,0.036148838113154724,0.1804,0.0242,1200,126
^GSPC,0,n_estimators,1000,12,10,0.005671175091024071,0.004223837399705925,0.03197263106323789,0.3654,0.0625,1200,126
^GSPC,0,max_depth,500,6,10,0.005638831264344787,0.004270825181444763,0.04298284542829489,0.1649,0.026,1200,126
^GSPC,0,max_depth,500,9,10,0.005654852772839715,0.0042796137948760095,0.037536808745300965,0.1656,0.0264,1200,126
^GSPC,0,max_depth,500,12,10,0.005658928742707933,0.004233375973413665,0.036148838113154724,0.1931,0.0402,1200,126
^GSPC,0,max_depth,500,15,10,0.005657645343599174,0.004235392831918151,0.03658597577893896,0.1972,0.0272,1200,126
^GSPC,0,max_depth,500,None,10,0.005657833096022762,0.004237985516705587,0.03652203174980895,0.1915,0.0272,1200,126
^GSPC,0,min_samples_leaf,500,12,5,0.00567422514720379,0.004191987394963032,0.03093110729634385,0.217,0.038,1200,126
^GSPC,0,min_samples_leaf,500,12,10,0.005658928742707933,0.004233375973413665,0.036148838113154724,0.182,0.0248,1200,126
^GSPC,0,min_samples_leaf,500,12,20,0.005657080262765407,0.004235312449430606,0.036778416124546576,0.1705,0.0239,1200,126
^GSPC,0,min_samples_leaf,500,12,50,0.005680914346640123,0.004101221410156864,0.02864493928967271,0.1679,0.0263,1200,126
^GSPC,1,n_estimators,100,12,10,0.004314442481893201,0.003536662873596453,0.04483921222600862,0.0457,0.0123,1263,126
^GSPC,1,n_estimators,250,12,10,0.004316462311076437,0.0035898329946796436,0.04394467568323501,0.0989,0.0138,1263,126
^GSPC,1,n_estimators,500,12,10,0.004305389666612352,0.0035656227842036123,0.04884335528838968,0.1797,0.0265,1263,126
^GSPC,1,n_estimators,1000,12,10,0.004305274296336768,0.0035562733082002743,0.0488943303417293,0.3696,0.051,1263,126
^GSPC,1,max_depth,500,6,10,0.004322286018480897,0.003583203892056318,0.0413631438372275,0.1752,0.0273,1263,126
^GSPC,1,max_depth,500,9,10,0.004316731008256793,0.0035892889959313248,0.043825644241745176,0.2254,0.0278,1263,126
^GSPC,1,max_depth,500,12,10,0.004305389666612351,0.003565622784203612,0.04884335528838979,0.1877,0.0391,1263,126
^GSPC,1,max_depth,500,15,10,0.004308314284703674,0.0035479008515973197,0.04755068960014974,0.194,0.026,1263,126
^GSPC,1,max_depth,500,None,10,0.004319123427121948,0.0035759797232902744,0.042765488549312725,0.1984,0.0384,1263,126
^GSPC,1,min_samples_leaf,500,12,5,0.004334950137783902,0.0036139022881143826,0.03573738157217632,0.2008,0.0359,1263,126
^GSPC,1,min_samples_leaf,500,12,10,0.004305389666612351,0.003565622784203611,0.04884335528839001,0.1865,0.0372,1263,126
^GSPC,1,min_samples_leaf,500,12,20,0.004323357463299,0.0035696538605883847,0.040887814905275266,0.2061,0.0269,1263,126
^GSPC,1,min_samples_leaf,500,12,50,0.0042709562219166095,0.0034265035958856434,0.063996747961383,0.1614,0.0239,1263,126
^GSPC,2,n_estimators,100,12,10,0.00656144429334655,0.0055346572154265595,-2.6483191945679603,0.0458,0.0138,1326,126
^GSPC,2,n_estimators,250,12,10,0.006834160725727265,0.0058181079591460285,-2.9578954027309576,0.0952,0.014,1326,126
^GSPC,2,n_estimators,500,12,10,0.006765043975415489,0.005738561719168294,-2.8782444898446227,0.1863,0.027,1326,126
^GSPC,2,n_estimators,1000,12,10,0.006794293809193901,0.005773710128677971,-2.9118535074596537,0.3774,0.0641,1326,126
^GSPC,2,max_depth,500,6,10,0.006737457783264669,0.005676661468344241,-2.8466799156165283,0.1719,0.0265,1326,126
^GSPC,2,max_depth,500,9,10,0.006946447932236448,0.00587366218570279,-3.0890225501140716,0.1844,0.0259,1326,126
^GSPC,2,max_depth,500,12,10,0.006765043975415489,0.005738561719168293,-2.8782444898446227,0.1842,0.037,1326,126
^GSPC,2,max_depth,500,15,10,0.00692355236790748,0.005871891479014027,-3.06211205061373,0.187,0.0385,1326,126
^GSPC,2,max_depth,500,None,10,0.006849788551362917,0.0058093606314021775,-2.9760173118791484,0.1948,0.0388,1326,126
^GSPC,2,min_samples_leaf,500,12,5,0.008458475373998617,0.0072308706087787465,-5.062868022648814,0.1977,0.0393,1326,126
^GSPC,2,min_samples_leaf,500,12,10,0.006765043975415488,0.005738561719168293,-2.878244489844622,0.1972,0.0412,1326,126
^GSPC,2,min_samples_leaf,500,12,20,0.005686448338371836,0.004854219018595836,-1.7401613222304286,0.1792,0.0268,1326,126
^GSPC,2,min_samples_leaf,500,12,50,0.006176789776229672,0.0051825368229937155,-2.233103273411784,0.1607,0.0252,1326,126
^GSPC,3,n_estimators,100,12,10,0.0039281660215482826,0.0033555697776413694,-0.24683510531853026,0.0494,0.0138,1389,126
^GSPC,3,n_estimators,250,12,10,0.003966375428207411,0.00340086975557894,-0.27120909119963676,0.1002,0.0141,1389,126
^GSPC,3,n_estimators,500,12,10,0.003989725989435041,0.0034206333126890935,-0.28622069127806227,0.1922,0.0266,1389,126
^GSPC,3,n_estimators,1000,12,10,0.00398007792256202,0.0034131441791308273,-0.2800074632400369,0.3757,0.0623,1389,126
^GSPC,3,max_depth,500,6,10,0.0038625634125486726,0.0033208875653983226,-0.20553714662129452,0.1766,0.027,1389,126
^GSPC,3,max_depth,500,9,10,0.003965047608526486,0.0034123835798103965,-0.27035811077885574,0.1833,0.0271,1389,126
^GSPC,3,max_depth,500,12,10,0.003989725989435041,0.003420633312689093,-0.28622069127806227,0.189,0.0265,1389,126
^GSPC,3,max_depth,500,15,10,0.004023568904682741,0.0034648000500517064,-0.30813401446150546,0.1991,0.0393,1389,126
^GSPC,3,max_depth,500,None,10,0.004020188724542869,0.0034621949869123834,-0.30593702398632483,0.2045,0.0383,1389,126
^GSPC,3,min_samples_leaf,500,12,5,0.004266743920796349,0.003684132788617981,-0.4710333166681777,0.2077,0.0401,1389,126
^GSPC,3,min_samples_leaf,500,12,10,0.00398972598943504,0.003420633312689093,-0.28622069127806204,0.1908,0.0398,1389,126
^GSPC,3,min_samples_leaf,500,12,20,0.003929150588593389,0.0033940517855395986,-0.24746020445760197,0.1767,0.039,1389,126
^GSPC,3,min_samples_leaf,500,12,50,0.004157228579298568,0.0035538386090774275,-0.3964878471662445,0.1636,0.0273,1389,126
^GSPC,4,n_estimators,100,12,10,0.004134999194972836,0.0036467829963232113,-1.0075791435741666,0.0469,0.0139,1452,126
^GSPC,4,n_estimators,250,12,10,0.0042067725147806375,0.003722393746353594,-1.0778771730380794,0.1071,0.0265,1452,126
^GSPC,4,n_estimators,500,12,10,0.004211003568141468,0.0037287393875677856,-1.0820590156939303,0.1959,0.0277,1452,126
^GSPC,4,n_estimators,1000,12,10,0.004280445919813183,0.0037994695959497377,-1.1512943935757787,0.419,0.0652,1452,126
^GSPC,4,max_depth,500,6,10,0.003837609666181831,0.0033681306925519602,-0.7291927869026513,0.1747,0.0264,1452,126
^GSPC,4,max_depth,500,9,10,0.004236106414356579,0.0037423220554662663,-1.1069563545902747,0.1887,0.0267,1452,126
^GSPC,4,max_depth,500,12,10,0.004211003568141468,0.003728739387567786,-1.0820590156939303,0.2035,0.0396,1452,126
^GSPC,4,max_depth,500,15,10,0.004227156921633645,0.0037398077733401926,-1.098063153961518,0.2059,0.0395,1452,126
^GSPC,4,max_depth,500,None,10,0.004264190561527775,0.003773712516888908,-1.1349859710867953,0.1964,0.0383,1452,126
^GSPC,4,min_samples_leaf,500,12,5,0.005614326809618568,0.005086788322641686,-2.700983893915687,0.2194,0.0388,1452,126
^GSPC,4,min_samples_leaf,500,12,10,0.004211003568141468,0.0037287393875677856,-1.0820590156939298,0.2042,0.0396,1452,126
^GSPC,4,min_samples_leaf,500,12,20,0.0038016172152686035,0.003333948970840506,-0.6969091357258266,0.1859,0.0363,1452,126
^GSPC,4,min_samples_leaf,500,12,50,0.003745982382356971,0.0032771460540713332,-0.6476056690098413,0.1913,0.0245,1452,126
^GSPC,5,n_estimators,100,12,10,0.0035305976186571922,0.0030450952763988524,0.09683360018805431,0.0496,0.0139,1515,126
^GSPC,5,n_estimators,250,12,10,0.003587772661199667,0.0030973250403828574,0.06734471218723004,0.0966,0.0248,1515,126
^GSPC,5,n_estimators,500,12,10,0.0035938181808578508,0.00309878783797485,0.06419895193639569,0.1985,0.0384,1515,126
^GSPC,5,n_estimators,1000,12,10,0.003593424182839824,0.0030890864227277664,0.06440412845271193,0.3958,0.0626,1515,126
^GSPC,5,max_depth,500,6,10,0.0032466865064642433,0.0027969828193236627,0.23624856980735298,0.175,0.0242,1515,126
^GSPC,5,max_depth,500,9,10,0.003526723687953482,0.003038636199927459,0.09881450251780666,0.1931,0.0261,1515,126
^GSPC,5,max_depth,500,12,10,0.0035938181808578508,0.00309878783797485,0.06419895193639558,0.2006,0.0405,1515,126
^GSPC,5,max_depth,500,15,10,0.0036421602485876485,0.003145342925902854,0.038853863527962385,0.204,0.0367,1515,126
^GSPC,5,max_depth,500,None,10,0.0036350599337194437,0.0031267181449481122,0.042597679113545284,0.1983,0.0401,1515,126
^GSPC,5,min_samples_leaf,500,12,5,0.004087905238724975,0.003515475137580366,-0.21080153882608377,0.2219,0.0384,1515,126
^GSPC,5,min_samples_leaf,500,12,10,0.003593818180857851,0.003098787837974851,0.06419895193639547,0.1969,0.0373,1515,126
^GSPC,5,min_samples_leaf,500,12,20,0.003298351943309737,0.0028392528687814877,0.21174757984112835,0.1839,0.0383,1515,126
^GSPC,5,min_samples_leaf,500,12,50,0.003152124623486022,0.0026870207780968236,0.2800902033405045,0.1698,0.0249,1515,126
^GSPC,6,n_estimators,100,12,10,0.004164226610590202,0.0033604610719477094,0.2599946175596508,0.0507,0.014,1578,126
^GSPC,6,n_estimators,250,12,10,0.004126372569520692,0.003359919348497572,0.27338720024855934,0.11,0.0263,1578,126
^GSPC,6,n_estimators,500,12,10,0.004093814201581461,0.0033446655144495304,0.2848083672124586,0.1975,0.0397,1578,126
^GSPC,6,n_estimators,1000,12,10,0.004168737222819633,0.0034007815967209793,0.2583906293989331,0.3853,0.0647,1578,126
^GSPC,6,max_depth,500,6,10,0.00402734487967503,0.0032283048362874555,0.3078442804662783,0.172,0.0254,1578,126
^GSPC,6,max_depth,500,9,10,0.0040930593258695636,0.003332168335473859,0.2850720973139782,0.1922,0.0267,1578,126
^GSPC,6,max_depth,500,12,10,0.004093814201581461,0.003344665514449531,0.2848083672124586,0.1976,0.0395,1578,126
^GSPC,6,max_depth,500,15,10,0.004059867098450342,0.003331319162559851,0.2966203449701479,0.2097,0.0388,1578,126
^GSPC,6,max_depth,500,None,10,0.004090623272941622,0.0033682307732545262,0.28592284674128965,0.2078,0.0397,1578,126
^GSPC,6,min_samples_leaf,500,12,5,0.004138400414747983,0.0033844271652348997,0.2691450609201198,0.2317,0.0366,1578,126
^GSPC,6,min_samples_leaf,500,12,10,0.004093814201581461,0.003344665514449531,0.2848083672124586,0.2036,0.0388,1578,126
^GSPC,6,min_samples_leaf,500,12,20,0.004046639512650583,0.003267362629372031,0.3011962868195124,0.1836,0.0397,1578,126
^GSPC,6,min_samples_leaf,500,12,50,0.0037927957175989606,0.0029988988034316704,0.3861177555384435,0.1799,0.0267,1578,126
^GSPC,7,n_estimators,100,12,10,0.004918078941118541,0.0038847087887044916,-0.1371562779000588,0.0449,0.0138,1641,126
^GSPC,7,n_estimators,250,12,10,0.004922716913567114,0.00389144220118643,-0.1393020695426146,0.1008,0.0243,1641,126
^GSPC,7,n_estimators,500,12,10,0.004966885198300909,0.003919121601585451,-0.15983819530764953,0.2228,0.0385,1641,126
^GSPC,7,n_estimators,1000,12,10,0.004991669853353208,0.0039250496337839315,-0.17144221266832482,0.4031,0.0636,1641,126
