symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,8,test,volatility,10,BASELINE_ZERO,116,0.02057890777172982,0.021585897563590004,-9.974002527942174,
AAPL,walk,8,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.006517277925106881,0.008544163883716508,-0.6760360846082876,mean=0.0150837
AAPL,walk,8,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.00625932213204473,0.008523910960530661,-0.711207367273657,mean=0.0150837
AAPL,walk,8,val,volatility,10,RIDGE,116,0.005360846991867251,0.006550305919670924,0.0149293225593915,alpha=5.0
AAPL,walk,8,test,volatility,10,RIDGE,116,0.005381823166786525,0.007131750680186165,-0.19789054431707553,alpha=5.0
AAPL,walk,8,val,volatility,10,ELASTICNET,116,0.004869465586302138,0.006028690446485214,0.1655694527593191,alpha=1e-3 l1=0.2
AAPL,walk,8,test,volatility,10,ELASTICNET,116,0.0048119093081036846,0.006638304447219456,-0.03786093346987607,alpha=1e-3 l1=0.2
AAPL,walk,8,val,volatility,10,HGB,116,0.006837479408795585,0.008889099385334486,-0.8140938402569637,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,test,volatility,10,HGB,116,0.008100137770563847,0.010227803868382563,-1.4637101622728101,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,val,volatility,10,BASELINE_ZERO,116,0.020689819424560083,0.021655375640240802,-10.469638798383698,
AAPL,walk,9,test,volatility,10,BASELINE_ZERO,116,0.019459244344264163,0.0206285531708041,-8.078124063441189,
AAPL,walk,9,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.006261014105694666,0.00844665933245413,-0.7449711687603426,mean=0.0151708
AAPL,walk,9,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.006008627493317786,0.008078714279878276,-0.39233286133857637,mean=0.0151708
AAPL,walk,9,val,volatility,10,RIDGE,116,0.004552538835994569,0.005652560169624539,0.2185365214775914,alpha=5.0
AAPL,walk,9,test,volatility,10,RIDGE,116,0.005193652531270105,0.006955544429805543,-0.03209775674671378,alpha=5.0
AAPL,walk,9,val,volatility,10,ELASTICNET,116,0.004207500084295229,0.005378488242419596,0.2924799600369635,alpha=1e-3 l1=0.2
