symbol,mode,fold,split,task,horizon_days,model,n_rows,acc,balacc,f1,auc,posrate,threshold,extra
AAPL,walk,8,test,direction,5,BASELINE_ALL_ZERO,121,0.49586776859504134,0.5,0.0,0.5,0.5041322314049587,0.5,
AAPL,walk,8,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.33884297520661155,0.5,0.5061728395061729,0.5,0.33884297520661155,0.5,p_train=0.593
AAPL,walk,8,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5041322314049587,0.5,0.6703296703296703,0.5,0.5041322314049587,0.5,p_train=0.593
AAPL,walk,8,val,direction,5,LOGREG,121,0.33884297520661155,0.5,0.5061728395061729,0.36402439024390243,0.33884297520661155,0.05,t_f1=0.5062 C=0.5 balanced
AAPL,walk,8,test,direction,5,LOGREG,121,0.5041322314049587,0.5,0.6703296703296703,0.6953551912568305,0.5041322314049587,0.05,t_f1=0.5062 C=0.5 balanced
AAPL,walk,8,val,direction,5,HGB,121,0.38016528925619836,0.4896341463414634,0.4755244755244755,0.4213414634146342,0.33884297520661155,0.1,t_f1=0.4755 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,8,test,direction,5,HGB,121,0.5537190082644629,0.5506830601092896,0.6746987951807228,0.6333333333333333,0.5041322314049587,0.1,t_f1=0.4755 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,val,direction,5,BASELINE_ALL_ZERO,121,0.5702479338842975,0.5,0.0,0.5,0.4297520661157025,0.5,
AAPL,walk,9,test,direction,5,BASELINE_ALL_ZERO,121,0.4297520661157025,0.5,0.0,0.5,0.5702479338842975,0.5,
AAPL,walk,9,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.4297520661157025,0.5,0.6011560693641619,0.5,0.4297520661157025,0.5,p_train=0.587
AAPL,walk,9,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5702479338842975,0.5,0.7263157894736842,0.5,0.5702479338842975,0.5,p_train=0.587
AAPL,walk,9,val,direction,5,LOGREG,121,0.5371900826446281,0.5728818283166108,0.6056338028169014,0.6340579710144927,0.4297520661157025,0.44999999999999996,t_f1=0.6056 C=0.5 balanced
AAPL,walk,9,test,direction,5,LOGREG,121,0.6033057851239669,0.5858416945373468,0.6712328767123288,0.6396321070234114,0.5702479338842975,0.44999999999999996,t_f1=0.6056 C=0.5 balanced
AAPL,walk,9,val,direction,5,HGB,121,0.4793388429752066,0.524526198439242,0.5827814569536424,0.45150501672240806,0.4297520661157025,0.1,t_f1=0.5828 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,test,direction,5,HGB,121,0.4628099173553719,0.4342251950947603,0.5751633986928104,0.42670011148272013,0.5702479338842975,0.1,t_f1=0.5828 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,val,direction,5,BASELINE_ALL_ZERO,121,0.49586776859504134,0.5,0.0,0.5,0.5041322314049587,0.5,
AAPL,walk,10,test,direction,5,BASELINE_ALL_ZERO,121,0.2396694214876033,0.5,0.0,0.5,0.7603305785123967,0.5,
AAPL,walk,10,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5041322314049587,0.5,0.6703296703296703,0.5,0.5041322314049587,0.5,p_train=0.577
