symbol,scenario,n_features,fold,split,n_rows,mae,rmse,r2
TSLA,ALL_NO_MACRO,43,17,test,121,0.014225389223981635,0.018972489200275933,0.11908445530930345
TSLA,ALL_NO_REGIME,48,17,test,121,0.014002541141554343,0.018688212923729155,0.14528526278753173
TSLA,ALL_FULL,56,17,test,121,0.013989105735057987,0.018576505199515442,0.15547274092466068
TSLA,PRICE_ONLY,5,18,test,121,0.0156418281897774,0.022927849017887986,-0.2016137773516795
TSLA,PRICE+TECH,30,18,test,121,0.01388813935746154,0.019609302158436002,0.12105327965907542
TSLA,PRICE+TECH+LAG,35,18,test,121,0.014000104955058535,0.019737273171852407,0.10954377004696436
TSLA,ALL_NO_MACRO,43,18,test,121,0.01400437362212544,0.019276304670640048,0.15065167117980027
TSLA,ALL_NO_REGIME,48,18,test,121,0.013848608430416829,0.019038834678299022,0.1714494722757709
TSLA,ALL_FULL,56,18,test,121,0.013706854460654533,0.018804474843204844,0.19172212432542812
TSLA,PRICE_ONLY,5,19,test,121,0.01242310810892732,0.015066862864292695,-0.4252611956524701
TSLA,PRICE+TECH,30,19,test,121,0.009898410666778585,0.013078216456307938,-0.07385546682099187
TSLA,PRICE+TECH+LAG,35,19,test,121,0.010000193706057656,0.013190651821626065,-0.09239902573535841
TSLA,ALL_NO_MACRO,43,19,test,121,0.009537849728012417,0.012734348147421835,-0.01812764108270848
TSLA,ALL_NO_REGIME,48,19,test,121,0.009556758188642888,0.012679949364712851,-0.009447713906567623
TSLA,ALL_FULL,56,19,test,121,0.009434459145922587,0.01257375795468795,0.007389232155564196
TSLA,PRICE_ONLY,5,20,test,121,0.011707131482290498,0.013856300656709604,-1.7825020315330797
TSLA,PRICE+TECH,30,20,test,121,0.008163892147724882,0.010247120163497202,-0.5217543495996197
TSLA,PRICE+TECH+LAG,35,20,test,121,0.007930035758993875,0.010009094297356158,-0.45187910610148974
TSLA,ALL_NO_MACRO,43,20,test,121,0.007932625266820387,0.009921528821350195,-0.42658643576808
TSLA,ALL_NO_REGIME,48,20,test,121,0.007805047262796941,0.009761290188231974,-0.38087809838140285
